# --------------------------------------------------
# nrow : 900
# ncol : 75
# comment : Station list for covariate paper.
# time_generated : 2024-12-16 15:50:36
# author : Julien Lerat, CSIRO Environment
# source_file : D030_high_quality_station_selection.py
# --------------------------------------------------
STATIONID,LONGITUDE[arc_degree],LATITUDE[arc_degree],CATCHMENTAREA[km2],LONGITUDE_DEM[arc_degree],LATITUDE_DEM[arc_degree],ALTITUDE[m],COORDINATE_DEM_TYPE[-],CATCHMENTAREA_DEM[km2],LONGITUDE_CENTROID[arc_degree],LATITUDE_CENTROID[arc_degree],ALTITUDE_OUTLET[m],PATHLENGTH_MEAN[km],PATHLENGTH_MAX[km],ALTITUDE_MEAN[m],ALTITUDE_MIN[m],ALTITUDE_MAX[m],DAMS_WITHIN_CATCHMENT_CAPACITY[Mm3],RELIEF_RATIO[-],LANDUSE2013_PROP_08[-],LANDUSE2013_PROP_05[-],LANDUSE2013_PROP_07[-],LANDUSE2013_PROP_04[-],LANDUSE2013_PROP_06[-],LANDUSE2013_PROP_02[-],LANDUSE2013_PROP_03[-],LANDUSE2013_PROP_01[-],LANDUSE2013_PROP_00[-],IS_VALID[-],STREAMFLOW_NLININTERP[-],STREAMFLOW_NVALID[-],PRECIPITATION_MEAN[mm/yr],E0_MEAN[mm/yr],STREAMFLOW_MEAN[mm/yr],STREAMFLOW_MAX[m3/sec],NORMSTREAMFLOW_MAX[m3/sec/km2],RUNOFF_COEFFICIENT[-],ARIDITY_INDEX[-],CATCHMENTAREA_VALID[km2],NDAYSMAX_ZERO_CONSECUTIVE[day],STATION_COORD_DEM_ERROR[km],GAUGING_MAX_BoM[m3/sec],GAUGING_MAX_PROVIDER[m3/sec],XOUTLET_EPSG28356[m],YOUTLET_EPSG28356[m],XCENTROID_EPSG28356[m],YCENTROID_EPSG28356[m],DISTANCE_OUTLET_TO_CENTROID[km],RATIO_OUTLET_DISTANCE_VS_SQRTAREA[-],RATIO_MAXPATH_VS_SQRTAREA[-],DISTANCE_OUTLET_FROM_COAST[km],DISTANCE_CENTROID_FROM_COAST[km],DURATION[yr],STREAMFLOW_MEAN_AMS_DURATION[yr],STREAMFLOW_MAX_AMS_DURATION[yr],NAME,STATE,DATA_PROVIDER[-],START[-],COMMENT[-],END[-],CONTROL_SECTION[-],BASIN[-],GEOFABRIC_RIVER[-],DAMS_WITHIN_CATCHMENT[-],STATIONID_ALTERNATIVE[-],DATA_AVAILABILITY[-],DAILYMEAN_PROVIDER_QUALITY_ASSESSMENT[-],DAILYMEAN_BOM_QUALITY_ASSESSMENT[-],DAILYMAX_PROVIDER_QUALITY_ASSESSMENT[-],DAILYMAX_BOM_QUALITY_ASSESSMENT[-],STREAMFLOW_MAX_DATE[-],WATER_YEAR_START[-],IS_ARR,CATCHMENTAREA_ARR[km2],GAUGING_RATIO[-]
614003,115.97087,-32.70272,45.57000,115.97000,-32.70250,,3.00000,36.81346,116.01179,-32.69504,43.34238,7.07343,11.95601,240.66092,42.55127,339.83359,,0.04022,0.96141,0.03698,0.00000,0.00161,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,18072.00000,1035.11230,1538.19360,173.26291,17.34400,0.38060,0.16739,0.67294,45.57000,214.00000,0.09879,13.64500,13.64500,-3063981.50000,5700917.50000,-3060233.25000,5703513.50000,4.55938,0.67541,1.77111,36.53589,39.26947,52.51472,36.00000,33.00000,Marrinup Brook - Brookdale Siding,WA,DWER,1971-04-16 00:00:00,nan,2023-10-21 00:00:00,nan,Murray River (Wa),nan,nan,614003,streamflow_dailymean_dwer_9am=19056/streamflow_dailymean_bom_9am=18961/streamflow_dailymax_dwer_9am=19056/streamflow_dailymax_bom_9am=19087/precipitation_awap_mean_9am=44832/precipitation_era5_mean_9am=26965/runoff_era5_mean_9am=26965/pet_era5_mean_9am=26965/e0_awra_mean_9am=41259/s0_awra_mean_9am=41259/ss_awra_mean_9am=41259/qtot_awra_mean_9am=41259/rzsm_awra_mean_9am=41273/precipitation_silo_mean_9am=49128/apet_silo_mean_9am=49128/tmin_silo_mean_9am=49086/tmax_silo_mean_9am=49128/solrad_silo_mean_9am=49128/relhumid_silo_mean_9am=49128/vapopress_silo_mean_9am=49128/etmortonwet_silo_mean_9am=49128/etmortonpot_silo_mean_9am=49128/etmortonact_silo_mean_9am=49128,"islin=1246,discard=126",islin=1236,"islin=1065,discard=126",islin=1165,1981-07-21,JAN,0.00000,,0.78673
614005,116.00278,-32.42398,35.14000,116.00250,-32.42250,,3.00000,33.03387,116.04617,-32.44664,57.83105,7.46634,13.18218,211.97008,52.96687,319.90320,,0.04938,0.93416,0.05338,0.00000,0.00178,0.01068,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,9602.00000,1145.58362,1555.22754,257.14108,9.19800,0.26175,0.22446,0.73660,35.14000,8.00000,0.19301,3.54200,3.54200,-3074268.75000,5735464.50000,-3068783.50000,5734536.50000,5.56333,0.93850,2.22375,27.89850,32.61269,30.08077,24.00000,19.00000,Dirk Brook - Kentish Farm,WA,DWER,1971-04-28 00:00:00,nan,2001-05-27 00:00:00,nan,Murray River (Wa),nan,nan,614005,streamflow_dailymean_dwer_9am=10736/streamflow_dailymean_bom_9am=10740/streamflow_dailymax_dwer_9am=10736/streamflow_dailymax_bom_9am=10965/precipitation_awap_mean_9am=44832/precipitation_era5_mean_9am=26965/runoff_era5_mean_9am=26965/pet_era5_mean_9am=26965/e0_awra_mean_9am=41259/s0_awra_mean_9am=41259/ss_awra_mean_9am=41259/qtot_awra_mean_9am=41259/rzsm_awra_mean_9am=41273/precipitation_silo_mean_9am=49128/apet_silo_mean_9am=49128/tmin_silo_mean_9am=49108/tmax_silo_mean_9am=49128/solrad_silo_mean_9am=49128/relhumid_silo_mean_9am=49128/vapopress_silo_mean_9am=49128/etmortonwet_silo_mean_9am=49128/etmortonpot_silo_mean_9am=49128/etmortonact_silo_mean_9am=49128,"islin=1372,discard=252",islin=1370,"islin=1268,discard=252",islin=1347,1975-06-24,JAN,0.00000,,0.38508
614006,116.08432,-32.77216,6757.60986,116.08500,-32.77250,,1.00000,6624.95215,116.72917,-32.83541,241.15210,142.47298,261.35397,309.46051,125.00180,585.85571,,0.56711,0.42056,0.13499,0.01827,0.42227,0.00000,0.00020,0.00162,0.00208,0.00000,1.00000,0.00000,24633.00000,635.65338,1539.74353,39.75876,553.55701,0.08192,0.06255,0.41283,6757.60986,167.00000,0.08579,547.34009,547.34009,-3049192.75000,5697304.50000,-2981419.00000,5715871.00000,70.27093,0.85483,3.17931,49.58699,116.21930,71.74265,56.00000,55.00000,Murray River - Baden Powell,WA,DWER,1952-01-23 00:00:00,nan,2023-10-21 00:00:00,nan,Murray River (Wa),Murray River (Murray River (Wa)),nan,614006,streamflow_dailymean_dwer_9am=25617/streamflow_dailymean_bom_9am=23308/streamflow_dailymax_dwer_9am=25617/streamflow_dailymax_bom_9am=23627/precipitation_awap_mean_9am=44832/precipitation_era5_mean_9am=26965/runoff_era5_mean_9am=26965/pet_era5_mean_9am=26965/e0_awra_mean_9am=41259/s0_awra_mean_9am=41259/ss_awra_mean_9am=41259/qtot_awra_mean_9am=41259/rzsm_awra_mean_9am=41273/precipitation_silo_mean_9am=49128/apet_silo_mean_9am=49128/tmin_silo_mean_9am=48606/tmax_silo_mean_9am=49128/solrad_silo_mean_9am=49128/relhumid_silo_mean_9am=49128/vapopress_silo_mean_9am=49128/etmortonwet_silo_mean_9am=49128/etmortonpot_silo_mean_9am=49128/etmortonact_silo_mean_9am=49128,"islin=2640,settozero=2239,discard=588",islin=1230,"islin=2213,settozero=2239,discard=588",islin=988,1964-08-05,JAN,0.00000,,0.98877
614028,115.91181,-32.42584,63.85000,115.91250,-32.42750,,3.00000,59.71951,116.01527,-32.44216,14.60182,14.39875,24.44783,145.84448,13.26536,319.90320,,0.07973,0.62117,0.36795,0.00000,0.00495,0.00593,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,7955.00000,997.32605,1623.23816,189.17619,15.60300,0.24437,0.18968,0.61441,63.85000,165.00000,0.22681,7.92300,7.92300,-3083389.50000,5731509.00000,-3072126.50000,5733806.50000,11.49497,1.43856,3.05957,17.95940,29.22555,22.14921,18.00000,19.00000,Dirk Brook - Hopelands Road,WA,DWER,1979-04-05 00:00:00,nan,2001-05-29 00:00:00,nan,Murray River (Wa),nan,nan,614028,streamflow_dailymean_dwer_9am=8091/streamflow_dailymean_bom_9am=8089/streamflow_dailymax_dwer_9am=8091/streamflow_dailymax_bom_9am=8091/precipitation_awap_mean_9am=44832/precipitation_era5_mean_9am=26965/runoff_era5_mean_9am=26965/pet_era5_mean_9am=26965/e0_awra_mean_9am=41259/s0_awra_mean_9am=41259/ss_awra_mean_9am=41259/qtot_awra_mean_9am=41259/rzsm_awra_mean_9am=41273/precipitation_silo_mean_9am=49128/apet_silo_mean_9am=49128/tmin_silo_mean_9am=49121/tmax_silo_mean_9am=49128/solrad_silo_mean_9am=49128/relhumid_silo_mean_9am=49128/vapopress_silo_mean_9am=49128/etmortonwet_silo_mean_9am=49128/etmortonpot_silo_mean_9am=49128/etmortonact_silo_mean_9am=49128,islin=182,islin=174,islin=117,islin=122,1988-07-23,JAN,0.00000,,0.50779
614031,116.15690,-32.37531,55.36000,116.15750,-32.37500,,3.00000,49.77794,116.19373,-32.35459,258.21729,7.97609,15.79724,290.39349,211.88400,398.35559,,0.08472,0.98690,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01310,0.00000,1.00000,0.00000,10150.00000,1017.30170,1603.87622,70.92064,9.88100,0.17849,0.06971,0.63428,55.36000,258.00000,0.07668,2.23900,2.23900,-3061005.00000,5747567.50000,-3058267.00000,5751538.00000,4.82331,0.64826,2.12316,45.28848,49.69182,35.41957,17.00000,18.00000,39 Mile Brook - Jack Rocks,WA,DWER,1981-04-15 00:00:00,nan,2016-09-15 00:00:00,nan,Murray River (Wa),nan,nan,614031,streamflow_dailymean_dwer_9am=10412/streamflow_dailymean_bom_9am=10410/streamflow_dailymax_dwer_9am=10412/streamflow_dailymax_bom_9am=11677/precipitation_awap_mean_9am=44832/precipitation_era5_mean_9am=26965/runoff_era5_mean_9am=26965/pet_era5_mean_9am=26965/e0_awra_mean_9am=41259/s0_awra_mean_9am=41259/ss_awra_mean_9am=41259/qtot_awra_mean_9am=41259/rzsm_awra_mean_9am=41273/precipitation_silo_mean_9am=49128/apet_silo_mean_9am=49128/tmin_silo_mean_9am=49055/tmax_silo_mean_9am=49128/solrad_silo_mean_9am=49128/relhumid_silo_mean_9am=49128/vapopress_silo_mean_9am=49128/etmortonwet_silo_mean_9am=49128/etmortonpot_silo_mean_9am=49128/etmortonact_silo_mean_9am=49128,"islin=337,discard=2526",islin=371,"islin=252,discard=2526",islin=301,1987-07-28,JAN,0.00000,,0.22660
614036,116.06292,-32.53792,79.74000,116.06250,-32.54000,,1.00000,76.48819,116.12071,-32.56261,319.27509,10.43583,19.31303,270.02988,187.76041,396.63889,,0.09246,0.86486,0.00000,0.02464,0.00000,0.00000,0.00000,0.00000,0.11049,0.00000,1.00000,0.00000,11688.00000,1086.22900,1549.39197,61.85066,5.69000,0.07136,0.05694,0.70107,79.74000,320.00000,0.27147,2.67800,2.67800,-3062684.00000,5724333.50000,-3055657.50000,5723752.00000,7.05060,0.78957,2.16278,35.67396,42.51881,40.63244,21.00000,20.00000,North Dandalup River - North Rd,WA,DWER,1983-03-04 00:00:00,Bauxite mining activity between 2000-2010.,2023-10-21 00:00:00,nan,Murray River (Wa),North Dandalup River (Murray River (Wa)),nan,614036,streamflow_dailymean_dwer_9am=12313/streamflow_dailymean_bom_9am=12242/streamflow_dailymax_dwer_9am=12313/streamflow_dailymax_bom_9am=13509/precipitation_awap_mean_9am=44832/precipitation_era5_mean_9am=26965/runoff_era5_mean_9am=26965/pet_era5_mean_9am=26965/e0_awra_mean_9am=41259/s0_awra_mean_9am=41259/ss_awra_mean_9am=41259/qtot_awra_mean_9am=41259/rzsm_awra_mean_9am=41273/precipitation_silo_mean_9am=49128/apet_silo_mean_9am=49128/tmin_silo_mean_9am=49003/tmax_silo_mean_9am=49128/solrad_silo_mean_9am=49128/relhumid_silo_mean_9am=49128/vapopress_silo_mean_9am=49128/etmortonwet_silo_mean_9am=49128/etmortonpot_silo_mean_9am=49128/etmortonact_silo_mean_9am=49128,"islin=737,discard=2529",islin=731,"islin=654,discard=2529",islin=1754,2009-08-14,JAN,0.00000,,0.47065
614037,116.19024,-32.51129,149.44000,116.19000,-32.51250,,1.00000,139.83633,116.23574,-32.56487,296.68051,12.04328,23.07868,304.36014,210.99319,572.56598,,0.06383,0.94162,0.00000,0.03468,0.00000,0.00000,0.00000,0.00000,0.02371,0.00000,1.00000,0.00000,14468.00000,967.04321,1586.52576,24.07188,10.11800,0.06771,0.02489,0.60954,149.44000,605.00000,0.15770,6.10200,6.10200,-3051106.00000,5732704.00000,-3043939.75000,5728168.50000,8.48087,0.69376,1.88789,48.85559,54.80255,40.33949,20.00000,22.00000,Big Brook - Oneil Rd,WA,DWER,1983-06-19 00:00:00,Bauxite mining activity and rehabilitation post 2000.,2023-10-21 00:00:00,nan,Murray River (Wa),Big Brook (Murray River (Wa)),nan,614037,streamflow_dailymean_dwer_9am=14734/streamflow_dailymean_bom_9am=14638/streamflow_dailymax_dwer_9am=14734/streamflow_dailymax_bom_9am=14639/precipitation_awap_mean_9am=44832/precipitation_era5_mean_9am=26965/runoff_era5_mean_9am=26965/pet_era5_mean_9am=26965/e0_awra_mean_9am=41259/s0_awra_mean_9am=41259/ss_awra_mean_9am=41259/qtot_awra_mean_9am=41259/rzsm_awra_mean_9am=41273/precipitation_silo_mean_9am=49128/apet_silo_mean_9am=49128/tmin_silo_mean_9am=48897/tmax_silo_mean_9am=49128/solrad_silo_mean_9am=49128/relhumid_silo_mean_9am=49128/vapopress_silo_mean_9am=49128/etmortonwet_silo_mean_9am=49128/etmortonpot_silo_mean_9am=49128/etmortonact_silo_mean_9am=49128,"islin=345,discard=72",islin=327,"islin=306,discard=72",islin=279,1996-07-30,JAN,0.00000,,0.60308
614044,116.15512,-32.81139,73.54000,116.15500,-32.81250,,3.00000,74.77057,116.22571,-32.82492,251.53951,11.92074,21.39228,301.21243,235.00500,379.86719,,0.14767,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,24053.00000,1000.70087,1569.40723,35.61739,10.14700,0.13798,0.03559,0.63763,73.54000,649.00000,0.14314,2.17450,2.17450,-3040177.25000,5695533.00000,-3032433.75000,5696804.00000,7.84711,0.91506,2.49457,55.81512,62.98987,72.16153,42.00000,39.00000,Yarragil Brook - Yarragil Formation,WA,DWER,1951-08-23 00:00:00,Feature station in the Bureau of Meteorology Hydrological Reference Station dataset.,2023-10-21 00:00:00,nan,Murray River (Wa),nan,nan,614044,streamflow_dailymean_dwer_9am=25060/streamflow_dailymean_bom_9am=24918/streamflow_dailymax_dwer_9am=25060/streamflow_dailymax_bom_9am=26187/precipitation_awap_mean_9am=44832/precipitation_era5_mean_9am=26965/runoff_era5_mean_9am=26965/pet_era5_mean_9am=26965/e0_awra_mean_9am=41259/s0_awra_mean_9am=41259/ss_awra_mean_9am=41259/qtot_awra_mean_9am=41259/rzsm_awra_mean_9am=41273/precipitation_silo_mean_9am=49128/apet_silo_mean_9am=49128/tmin_silo_mean_9am=48769/tmax_silo_mean_9am=49128/solrad_silo_mean_9am=49128/relhumid_silo_mean_9am=49128/vapopress_silo_mean_9am=49128/etmortonwet_silo_mean_9am=49128/etmortonpot_silo_mean_9am=49128/etmortonact_silo_mean_9am=49128,"islin=1334,discard=1298",islin=1361,"islin=1278,discard=1298",islin=2443,1964-08-03,JAN,0.00000,,0.21430
614047,116.09997,-32.75559,65.69000,116.10250,-32.75500,,3.00000,60.35816,116.12559,-32.72993,260.51529,7.51462,13.57502,299.09308,241.47430,351.76529,,0.12308,0.98923,0.00392,0.00000,0.00196,0.00000,0.00490,0.00000,0.00000,0.00000,1.00000,0.00000,15818.00000,1103.74658,1601.82605,106.72961,10.80800,0.16453,0.09670,0.68906,65.69000,75.00000,0.28499,3.57900,3.57900,-3048422.00000,5699917.50000,-3047086.25000,5704020.00000,4.31429,0.53230,1.67491,51.61389,51.88120,47.66051,39.00000,33.00000,Davis Brook - Murray Valley Plntn,WA,DWER,1954-05-12 00:00:00,nan,2002-01-08 00:00:00,nan,Murray River (Wa),nan,nan,614047,streamflow_dailymean_dwer_9am=16848/streamflow_dailymean_bom_9am=16932/streamflow_dailymax_dwer_9am=16848/streamflow_dailymax_bom_9am=17364/precipitation_awap_mean_9am=44832/precipitation_era5_mean_9am=26965/runoff_era5_mean_9am=26965/pet_era5_mean_9am=26965/e0_awra_mean_9am=41259/s0_awra_mean_9am=41259/ss_awra_mean_9am=41259/qtot_awra_mean_9am=41259/rzsm_awra_mean_9am=41273/precipitation_silo_mean_9am=49128/apet_silo_mean_9am=49128/tmin_silo_mean_9am=48955/tmax_silo_mean_9am=49128/solrad_silo_mean_9am=49128/relhumid_silo_mean_9am=49128/vapopress_silo_mean_9am=49128/etmortonwet_silo_mean_9am=49128/etmortonpot_silo_mean_9am=49128/etmortonact_silo_mean_9am=49128,"islin=1477,discard=561",islin=1410,"islin=1319,discard=561",islin=1660,1964-08-03,JAN,0.00000,,0.33114
614073,116.03597,-32.34693,51.54000,116.03500,-32.34750,,3.00000,49.33700,116.09015,-32.33228,125.14000,9.91879,18.03920,260.50079,125.14000,379.30042,,0.07098,0.95558,0.00480,0.00000,0.00120,0.00000,0.00720,0.00000,0.03121,0.00000,1.00000,0.00000,15562.00000,1159.08240,1585.09180,231.33723,20.38100,0.39544,0.19959,0.73124,51.54000,27.00000,0.12896,2.81800,2.81800,-3074623.00000,5746022.00000,-3069835.00000,5749984.50000,6.21486,0.86568,2.51273,33.06793,39.27307,47.92608,39.00000,26.00000,Gooralong Brook - Mundlimup,WA,DWER,1951-06-02 00:00:00,nan,1999-05-06 00:00:00,nan,Murray River (Wa),nan,nan,614073,streamflow_dailymean_dwer_9am=16571/streamflow_dailymean_bom_9am=16615/streamflow_dailymax_dwer_9am=16571/streamflow_dailymax_bom_9am=17412/precipitation_awap_mean_9am=44832/precipitation_era5_mean_9am=26965/runoff_era5_mean_9am=26965/pet_era5_mean_9am=26965/e0_awra_mean_9am=41259/s0_awra_mean_9am=41259/ss_awra_mean_9am=41259/qtot_awra_mean_9am=41259/rzsm_awra_mean_9am=41273/precipitation_silo_mean_9am=49128/apet_silo_mean_9am=49128/tmin_silo_mean_9am=49107/tmax_silo_mean_9am=49128/solrad_silo_mean_9am=49128/relhumid_silo_mean_9am=49128/vapopress_silo_mean_9am=49128/etmortonwet_silo_mean_9am=49128/etmortonpot_silo_mean_9am=49128/etmortonact_silo_mean_9am=49128,"islin=1387,discard=935",islin=1380,"islin=1360,discard=935",islin=1748,1964-08-03,JAN,0.00000,,0.13827
614093,116.21749,-32.54830,45.54000,116.21750,-32.54750,,3.00000,45.97425,116.23522,-32.58676,264.21069,7.51070,12.41625,330.17453,225.05670,572.56598,,0.03573,0.99223,0.00000,0.00777,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,8309.00000,937.83832,1592.30334,11.68574,2.27200,0.04989,0.01246,0.58898,45.54000,313.00000,0.10279,0.68716,0.68716,-3046577.00000,5729401.00000,-3042941.25000,5725539.00000,5.30393,0.78596,1.83990,52.46497,55.35986,22.77892,11.00000,12.00000,Big Brook - Jayrup,WA,DWER,1995-05-11 00:00:00,Bauxite mining activity and rehabilitation.,2018-02-19 00:00:00,nan,Murray River (Wa),nan,nan,614093,streamflow_dailymean_dwer_9am=8321/streamflow_dailymean_bom_9am=8319/streamflow_dailymax_dwer_9am=8321/streamflow_dailymax_bom_9am=8321/precipitation_awap_mean_9am=44832/precipitation_era5_mean_9am=26965/runoff_era5_mean_9am=26965/pet_era5_mean_9am=26965/e0_awra_mean_9am=41259/s0_awra_mean_9am=41259/ss_awra_mean_9am=41259/qtot_awra_mean_9am=41259/rzsm_awra_mean_9am=41273/precipitation_silo_mean_9am=49128/apet_silo_mean_9am=49128/tmin_silo_mean_9am=48872/tmax_silo_mean_9am=49128/solrad_silo_mean_9am=49128/relhumid_silo_mean_9am=49128/vapopress_silo_mean_9am=49128/etmortonwet_silo_mean_9am=49128/etmortonpot_silo_mean_9am=49128/etmortonact_silo_mean_9am=49128,islin=15,islin=15,islin=16,islin=21,1996-07-30,JAN,0.00000,,0.30245
614105,116.90486,-32.66175,1306.37000,116.90500,-32.66250,,1.00000,1270.05615,117.18020,-32.69285,336.22711,48.44253,86.46984,327.62857,249.15401,444.67520,,0.44225,0.14208,0.07833,0.03324,0.74372,0.00000,0.00000,0.00263,0.00000,0.00000,1.00000,0.00000,7527.00000,431.37253,1553.26404,12.80427,83.48100,0.06390,0.02968,0.27772,1306.37000,184.00000,0.09699,49.00000,49.00000,-2971957.00000,5743490.50000,-2942848.25000,5750646.00000,29.97543,0.82934,2.39239,128.38864,158.34297,21.77413,15.00000,16.00000,Hotham River - Pumphreys Bridge,WA,DWER,1996-06-08 00:00:00,nan,2018-03-18 00:00:00,nan,Murray River (Wa),Hotham River (Murray River (Wa)),nan,614105,streamflow_dailymean_dwer_9am=7954/streamflow_dailymean_bom_9am=7952/streamflow_dailymax_dwer_9am=7954/streamflow_dailymax_bom_9am=7954/precipitation_awap_mean_9am=44832/precipitation_era5_mean_9am=26965/runoff_era5_mean_9am=26965/pet_era5_mean_9am=26965/e0_awra_mean_9am=41259/s0_awra_mean_9am=41259/ss_awra_mean_9am=41259/qtot_awra_mean_9am=41259/rzsm_awra_mean_9am=41273/precipitation_silo_mean_9am=49128/apet_silo_mean_9am=49128/tmin_silo_mean_9am=48730/tmax_silo_mean_9am=49128/solrad_silo_mean_9am=49128/relhumid_silo_mean_9am=49128/vapopress_silo_mean_9am=49128/etmortonwet_silo_mean_9am=49128/etmortonpot_silo_mean_9am=49128/etmortonact_silo_mean_9am=49128,islin=516,islin=497,islin=427,islin=463,1996-07-30,OCT,0.00000,,0.58696
614196,116.42856,-32.99447,1408.31995,116.43000,-32.99500,,1.00000,1386.27771,116.79473,-33.04288,233.45850,57.63761,109.62410,313.21426,189.03140,575.62231,,0.28357,0.25296,0.23148,0.01067,0.50421,0.00000,0.00014,0.00005,0.00050,0.00000,1.00000,0.00000,18802.00000,602.35211,1457.53894,49.72520,310.78201,0.22068,0.08255,0.41327,1408.31995,84.00000,0.16957,272.96701,255.50000,-3003939.75000,5684896.50000,-2965034.50000,5693872.50000,39.92731,1.06395,2.92116,81.34103,119.97357,57.34976,43.00000,41.00000,Williams River - Saddleback Rd Bridge,WA,DWER,1966-06-15 00:00:00,nan,2023-10-21 00:00:00,nan,Murray River (Wa),Williams River (Murray River (Wa)),nan,614196,streamflow_dailymean_dwer_9am=20795/streamflow_dailymean_bom_9am=20684/streamflow_dailymax_dwer_9am=20795/streamflow_dailymax_bom_9am=20799/precipitation_awap_mean_9am=44832/precipitation_era5_mean_9am=26965/runoff_era5_mean_9am=26965/pet_era5_mean_9am=26965/e0_awra_mean_9am=41259/s0_awra_mean_9am=41259/ss_awra_mean_9am=41259/qtot_awra_mean_9am=41259/rzsm_awra_mean_9am=41273/precipitation_silo_mean_9am=49128/apet_silo_mean_9am=49128/tmin_silo_mean_9am=48551/tmax_silo_mean_9am=49128/solrad_silo_mean_9am=49128/relhumid_silo_mean_9am=49128/vapopress_silo_mean_9am=49128/etmortonwet_silo_mean_9am=49128/etmortonpot_silo_mean_9am=49128/etmortonact_silo_mean_9am=49128,"islin=2489,discard=154,settozero=86",islin=2423,"islin=1949,discard=154,settozero=86",islin=1935,1982-01-22,JAN,0.00000,,0.87832
614224,116.39790,-32.86540,3967.12988,116.40000,-32.86500,,1.00000,3895.42041,116.84973,-32.72891,308.33310,86.27352,172.45970,320.15732,208.53320,551.34991,,0.50307,0.32870,0.12262,0.02461,0.51805,0.00000,0.00021,0.00273,0.00307,0.00000,1.00000,0.00000,17177.00000,638.57587,1412.41162,30.96978,267.69400,0.06748,0.04850,0.45212,3967.12988,105.00000,0.23283,245.53000,245.53000,-3013206.50000,5698985.50000,-2974345.25000,5733323.50000,51.85856,0.82335,2.73810,80.49589,124.38502,57.34702,43.00000,44.00000,Hotham River - Marradong Rd Bridge,WA,DWER,1966-06-16 00:00:00,nan,2023-10-21 00:00:00,nan,Murray River (Wa),Hotham River (Murray River (Wa)),nan,614224,streamflow_dailymean_dwer_9am=20903/streamflow_dailymean_bom_9am=20918/streamflow_dailymax_dwer_9am=20903/streamflow_dailymax_bom_9am=20920/precipitation_awap_mean_9am=44832/precipitation_era5_mean_9am=26965/runoff_era5_mean_9am=26965/pet_era5_mean_9am=26965/e0_awra_mean_9am=41259/s0_awra_mean_9am=41259/ss_awra_mean_9am=41259/qtot_awra_mean_9am=41259/rzsm_awra_mean_9am=41273/precipitation_silo_mean_9am=49128/apet_silo_mean_9am=49128/tmin_silo_mean_9am=48583/tmax_silo_mean_9am=49128/solrad_silo_mean_9am=49128/relhumid_silo_mean_9am=49128/vapopress_silo_mean_9am=49128/etmortonwet_silo_mean_9am=49128/etmortonpot_silo_mean_9am=49128/etmortonact_silo_mean_9am=49128,"islin=4334,discard=44",islin=4372,"islin=3703,discard=44",islin=3503,1983-06-30,JAN,0.00000,,0.91720
615027,116.83570,-32.11684,2007.09998,116.83750,-32.11750,,1.00000,1966.68909,116.70477,-32.30775,255.34900,46.99448,84.81135,282.86578,174.88210,402.74869,,0.37220,0.42461,0.10136,0.01638,0.45741,0.00019,0.00000,0.00003,0.00000,0.00000,1.00000,0.00000,9800.00000,556.77802,1573.66052,17.97642,119.10900,0.05934,0.03229,0.35381,2007.09998,140.00000,0.21359,67.79000,70.06500,-3004360.00000,5805644.00000,-3008728.75000,5777680.00000,28.30318,0.63176,1.89308,118.46572,105.61720,28.36687,19.00000,17.00000,Dale River - Waterhatch Bridge,WA,DWER,1995-06-09 00:00:00,nan,2023-10-21 00:00:00,nan,Avon River,Dale River (Avon River),nan,615027,streamflow_dailymean_dwer_9am=10362/streamflow_dailymean_bom_9am=10333/streamflow_dailymax_dwer_9am=10362/streamflow_dailymax_bom_9am=10335/precipitation_awap_mean_9am=44832/precipitation_era5_mean_9am=26965/runoff_era5_mean_9am=26965/pet_era5_mean_9am=26965/e0_awra_mean_9am=41259/s0_awra_mean_9am=41259/ss_awra_mean_9am=41259/qtot_awra_mean_9am=41259/rzsm_awra_mean_9am=41273/precipitation_silo_mean_9am=49128/apet_silo_mean_9am=49128/tmin_silo_mean_9am=48585/tmax_silo_mean_9am=49128/solrad_silo_mean_9am=49128/relhumid_silo_mean_9am=49128/vapopress_silo_mean_9am=49128/etmortonwet_silo_mean_9am=49128/etmortonpot_silo_mean_9am=49128/etmortonact_silo_mean_9am=49128,islin=693,islin=682,islin=766,islin=792,2021-07-21,JAN,0.00000,,0.56914
